"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20252","11560585","도림동","CS200027","모터사이클수리","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200028","미용실","41","42","0","0","2","1","1"
"20252","11560585","도림동","CS200029","네일숍","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS200030","피부관리실","12","12","0","0","0","0","0"
"20252","11560585","도림동","CS200031","세탁소","11","12","0","0","0","0","1"
"20252","11560585","도림동","CS200032","가전제품수리","7","7","14","1","0","0","0"
"20252","11560585","도림동","CS200033","부동산중개업","45","45","0","0","7","3","0"
"20252","11560585","도림동","CS200034","여관","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS200037","노래방","11","11","0","0","0","0","0"
"20252","11560585","도림동","CS200038","독서실","9","11","9","1","9","1","2"
"20252","11560585","도림동","CS200040","녹음실","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS200041","사진관","11","11","0","0","0","0","0"
"20252","11560585","도림동","CS200042","통번역서비스","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS200043","건축물청소","10","10","0","0","0","0","0"
"20252","11560585","도림동","CS200044","여행사","4","4","0","0","0","0","0"
"20252","11560585","도림동","CS200047","가정용품임대","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS300001","슈퍼마켓","23","33","6","2","3","1","10"
"20252","11560585","도림동","CS300002","편의점","3","11","0","0","0","0","8"
"20252","11560585","도림동","CS300003","컴퓨터및주변장치판매","12","12","0","0","0","0","0"
"20252","11560585","도림동","CS300004","핸드폰","12","13","0","0","8","1","1"
"20252","11560585","도림동","CS300005","주류도매","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300006","미곡판매","5","5","0","0","0","0","0"
"20252","11560585","도림동","CS300007","육류판매","4","4","0","0","25","1","0"
"20252","11560585","도림동","CS300008","수산물판매","6","6","0","0","0","0","0"
"20252","11560585","도림동","CS300009","청과상","7","7","0","0","0","0","0"
"20252","11560585","도림동","CS300010","반찬가게","18","18","0","0","0","0","0"
"20252","11560585","도림동","CS300011","일반의류","28","28","0","0","0","0","0"
"20252","11560585","도림동","CS300012","한복점","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300013","유아의류","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300014","신발","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS300015","가방","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300016","안경","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300017","시계및귀금속","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300018","의약품","7","8","0","0","0","0","1"
"20252","11560585","도림동","CS300019","의료기기","9","9","0","0","0","0","0"
"20252","11560585","도림동","CS300020","서적","6","6","0","0","0","0","0"
"20252","11560585","도림동","CS300021","문구","5","6","0","0","0","0","1"
"20252","11560585","도림동","CS300022","화장품","19","19","5","1","0","0","0"
"20252","11560585","도림동","CS300023","미용재료","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300024","운동/경기용품","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300025","자전거 및 기타운송장비","3","3","0","0","33","1","0"
"20252","11560585","도림동","CS300026","완구","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300027","섬유제품","4","4","0","0","0","0","0"
"20252","11560585","도림동","CS300028","화초","3","3","0","0","0","0","0"
"20252","11560585","도림동","CS300029","애완동물","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300031","가구","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300032","가전제품","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300033","철물점","4","4","0","0","0","0","0"
"20252","11560585","도림동","CS300034","악기","1","1","0","0","0","0","0"
"20252","11560585","도림동","CS300035","인테리어","7","7","0","0","0","0","0"
"20252","11560585","도림동","CS300036","조명용품","11","11","0","0","0","0","0"
"20252","11560585","도림동","CS300038","자동차부품","7","7","0","0","0","0","0"
"20252","11560585","도림동","CS300039","모터사이클및부품","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20252","11560585","도림동","CS300042","주유소","2","2","0","0","0","0","0"
"20252","11560585","도림동","CS300043","전자상거래업","35","35","0","0","3","1","0"
"20252","11560605","문래동","CS100001","한식음식점","257","310","3","9","4","13","53"
"20252","11560605","문래동","CS100002","중식음식점","23","29","7","2","0","0","6"
"20252","11560605","문래동","CS100003","일식음식점","43","47","2","1","2","1","4"
"20252","11560605","문래동","CS100004","양식음식점","44","47","4","2","2","1","3"
"20252","11560605","문래동","CS100005","제과점","13","20","0","0","5","1","7"
"20252","11560605","문래동","CS100006","패스트푸드점","26","35","0","0","0","0","9"
"20252","11560605","문래동","CS100007","치킨전문점","13","21","0","0","0","0","8"
"20252","11560605","문래동","CS100008","분식전문점","32","47","2","1","4","2","15"
"20252","11560605","문래동","CS100009","호프-간이주점","90","97","4","4","7","7","7"
"20252","11560605","문래동","CS100010","커피-음료","121","151","5","7","3","4","30"
"20252","11560605","문래동","CS200001","일반교습학원","84","91","2","2","1","1","7"
"20252","11560605","문래동","CS200002","외국어학원","12","12","8","1","0","0","0"
"20252","11560605","문래동","CS200003","예술학원","43","44","0","0","0","0","1"
"20252","11560605","문래동","CS200004","컴퓨터학원","1","1","0","0","100","1","0"
"20252","11560605","문래동","CS200005","스포츠 강습","35","35","9","3","0","0","0"
"20252","11560605","문래동","CS200006","일반의원","35","35","3","1","0","0","0"
"20252","11560605","문래동","CS200007","치과의원","18","18","0","0","0","0","0"
"20252","11560605","문래동","CS200008","한의원","9","9","0","0","0","0","0"
"20252","11560605","문래동","CS200009","동물병원","6","6","0","0","0","0","0"
"20252","11560605","문래동","CS200010","변호사사무소","4","4","0","0","0","0","0"
"20252","11560605","문래동","CS200011","변리사사무소","3","3","0","0","0","0","0"
"20252","11560605","문래동","CS200012","법무사사무소","5","5","0","0","0","0","0"
"20252","11560605","문래동","CS200013","기타법무서비스","33","33","0","0","0","0","0"
"20252","11560605","문래동","CS200014","회계사사무소","7","7","14","1","0","0","0"
"20252","11560605","문래동","CS200015","세무사사무소","57","57","0","0","0","0","0"
"20252","11560605","문래동","CS200016","당구장","17","17","0","0","6","1","0"
"20252","11560605","문래동","CS200017","골프연습장","11","12","0","0","8","1","1"
"20252","11560605","문래동","CS200018","볼링장","2","2","0","0","0","0","0"
"20252","11560605","문래동","CS200019","PC방","1","2","0","0","0","0","1"
"20252","11560605","문래동","CS200021","기타오락장","2","4","0","0","0","0","2"
"20252","11560605","문래동","CS200022","복권방","5","5","0","0","0","0","0"
"20252","11560605","문래동","CS200023","통신기기수리","2","2","50","1","0","0","0"
"20252","11560605","문래동","CS200024","스포츠클럽","18","19","0","0","0","0","1"
"20252","11560605","문래동","CS200025","자동차수리","27","28","0","0","4","1","1"
"20252","11560605","문래동","CS200026","자동차미용","11","13","0","0","0","0","2"
"20252","11560605","문래동","CS200027","모터사이클수리","7","7","0","0","0","0","0"
"20252","11560605","문래동","CS200028","미용실","43","49","6","3","4","2","6"
"20252","11560605","문래동","CS200029","네일숍","14","15","0","0","0","0","1"
"20252","11560605","문래동","CS200030","피부관리실","28","29","10","3","3","1","1"
"20252","11560605","문래동","CS200031","세탁소","12","16","0","0","0","0","4"
"20252","11560605","문래동","CS200032","가전제품수리","9","9","0","0","0","0","0"
"20252","11560605","문래동","CS200033","부동산중개업","127","127","0","0","2","3","0"
"20252","11560605","문래동","CS200034","여관","2","2","0","0","0","0","0"
"20252","11560605","문래동","CS200035","게스트하우스","3","3","0","0","33","1","0"
"20252","11560605","문래동","CS200036","고시원","2","2","0","0","0","0","0"
"20252","11560605","문래동","CS200037","노래방","12","12","0","0","0","0","0"
"20252","11560605","문래동","CS200038","독서실","9","11","0","0","0","0","2"
"20252","11560605","문래동","CS200039","DVD방","2","2","100","2","0","0","0"
"20252","11560605","문래동","CS200040","녹음실","5","5","0","0","0","0","0"
"20252","11560605","문래동","CS200041","사진관","42","46","4","2","0","0","4"
"20252","11560605","문래동","CS200042","통번역서비스","26","26","0","0","0","0","0"
"20252","11560605","문래동","CS200043","건축물청소","26","26","0","0","0","0","0"
"20252","11560605","문래동","CS200044","여행사","47","47","0","0","9","4","0"
"20252","11560605","문래동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20252","11560605","문래동","CS200046","의류임대","1","1","0","0","0","0","0"
"20252","11560605","문래동","CS200047","가정용품임대","6","6","0","0","33","2","0"
"20252","11560605","문래동","CS300001","슈퍼마켓","27","40","3","1","0","0","13"
"20252","11560605","문래동","CS300002","편의점","13","34","0","0","0","0","21"
"20252","11560605","문래동","CS300003","컴퓨터및주변장치판매","109","109","0","0","1","1","0"
"20252","11560605","문래동","CS300004","핸드폰","27","27","0","0","4","1","0"
"20252","11560605","문래동","CS300005","주류도매","1","1","0","0","0","0","0"
"20252","11560605","문래동","CS300006","미곡판매","14","14","0","0","0","0","0"
"20252","11560605","문래동","CS300007","육류판매","14","14","0","0","7","1","0"
"20252","11560605","문래동","CS300008","수산물판매","24","24","0","0","0","0","0"
"20252","11560605","문래동","CS300009","청과상","119","119","1","1","3","3","0"
"20252","11560605","문래동","CS300010","반찬가게","52","55","0","0","0","0","3"
"20252","11560605","문래동","CS300011","일반의류","94","94","2","2","2","2","0"
"20252","11560605","문래동","CS300013","유아의류","6","6","0","0","0","0","0"
"20252","11560605","문래동","CS300014","신발","9","9","0","0","0","0","0"
"20252","11560605","문래동","CS300015","가방","12","12","0","0","0","0","0"
"20252","11560605","문래동","CS300016","안경","7","9","0","0","11","1","2"
"20252","11560605","문래동","CS300017","시계및귀금속","4","6","0","0","0","0","2"
"20252","11560605","문래동","CS300018","의약품","66","68","2","1","0","0","2"
"20252","11560605","문래동","CS300019","의료기기","20","20","0","0","0","0","0"
"20252","11560605","문래동","CS300020","서적","25","26","0","0","0","0","1"
"20252","11560605","문래동","CS300021","문구","30","33","0","0","3","1","3"
"20252","11560605","문래동","CS300022","화장품","80","86","2","2","1","1","6"
"20252","11560605","문래동","CS300023","미용재료","6","6","0","0","0","0","0"
"20252","11560605","문래동","CS300024","운동/경기용품","26","26","4","1","0","0","0"
"20252","11560605","문래동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20252","11560605","문래동","CS300026","완구","6","6","0","0","0","0","0"
"20252","11560605","문래동","CS300027","섬유제품","7","7","0","0","0","0","0"
"20252","11560605","문래동","CS300028","화초","27","27","0","0","0","0","0"
"20252","11560605","문래동","CS300029","애완동물","8","9","0","0","0","0","1"
"20252","11560605","문래동","CS300031","가구","10","10","0","0","0","0","0"
"20252","11560605","문래동","CS300032","가전제품","18","18","0","0","0","0","0"
"20252","11560605","문래동","CS300033","철물점","12","12","0","0","0","0","0"
"20252","11560605","문래동","CS300034","악기","2","2","0","0","0","0","0"
"20252","11560605","문래동","CS300035","인테리어","11","11","9","1","9","1","0"
"20252","11560605","문래동","CS300036","조명용품","72","72","0","0","3","2","0"
"20252","11560605","문래동","CS300038","자동차부품","47","47","0","0","0","0","0"
"20252","11560605","문래동","CS300039","모터사이클및부품","4","4","25","1","0","0","0"
"20252","11560605","문래동","CS300040","재생용품 판매점","13","13","0","0","8","1","0"
